Unnamed: 0_level_0,[117],[21115],[22113],[23111],[2419],[2517],[2615],[2713],[2811],[31114],[3121112],[3122110],[312318],[312416],[312514],[312612],[3127],[32111],[322119],[322217],[322315],[322413],[322511],[3318],[332116],[332214],[332312],[3324],[3415],[342113],[342211],[3512],[3521],[41113],[4121111],[412219],[412317],[412415],[412513],[412611],[4131110],[41312118],[41312216],[41312314],[41312412],[413125],[413217],[41322115],[41322213],[41322311],[413314],[41332112],[413322],[413411],[4219],[422117],[422215],[422313],[422411],[423116],[42312114],[42312212],[423123],[423213],[42322111],[4233],[4315],[432113],[432211],[433112],[433121],[4411],[51112],[5121110],[512218],[512316],[512414],[512512],[5126],[513119],[51312117],[51312215],[51312313],[51312411],[513216],[51322114],[51322212],[513223],[513313],[51332111],[5134],[514118],[51412116],[51412214],[51412312],[514124],[51413115],[5141312113],[5141312211],[51413212],[51413221],[514214],[51422112],[514222],[51423111],[5143],[5217],[522115],[522213],[522311],[523114],[52312112],[523122],[523211],[524113],[52412111],[524131],[5312],[5321],[61111],[612119],[612217],[612315],[612413],[612511],[613118],[61312116],[61312214],[61312312],[613124],[613215],[61322113],[61322211],[613312],[613321],[614117],[61412115],[61412213],[61412311],[61413114],[6141312112],[61413122],[61413211],[614213],[61422111],[614231],[615116],[61512114],[61512212],[615123],[61513113],[6151312111],[615132],[61514112],[61514121],[615211],[6215],[622113],[622211],[623112],[623121],[624111],[6251],[71110],[712118],[712216],[712314],[712412],[7125],[713117],[71312115],[71312213],[71312311],[713214],[71322112],[713222],[713311],[714116],[71412114],[71412212],[714123],[71413113],[7141312111],[714132],[714212],[714221],[715115],[71512113],[71512211],[71513112],[71513121],[71514111],[7152],[716114],[71612112],[716122],[71613111],[716141],[7213],[722111],[7231],[8119],[812117],[812215],[812313],[812411],[813116],[81312114],[81312212],[813123],[813213],[81322111],[8133],[814115],[81412113],[81412211],[81413112],[81413121],[814211],[815114],[81512112],[815122],[81513111],[815141],[816113],[81612111],[816131],[817112],[817121],[8211],[9118],[912116],[912214],[912312],[9124],[913115],[91312113],[91312211],[913212],[913221],[914114],[91412112],[914122],[91413111],[9142],[915113],[91512111],[915131],[916112],[916121],[917111],[9181],[10117],[1012115],[1012213],[1012311],[1013114],[101312112],[1013122],[1013211],[1014113],[101412111],[1014131],[1015112],[1015121],[1016111],[10171],[11116],[1112114],[1112212],[11123],[1113113],[111312111],[11132],[1114112],[1114121],[1115111],[11161],[12115],[1212113],[1212211],[1213112],[1213121],[1214111],[12151],[13114],[1312112],[13122],[1313111],[13141],[14113],[1412111],[14131],[15112],[15121],[16111],[171]
s[13122],3536,1924,936,388,128,36,24,36,48,1352,604,216,52,8,12,24,36,365,103,9,-5,5,15,35,-11,-9,1,11,-16,-8,0,-4,4,936,384,120,24,8,16,24,216,48,0,0,8,16,9,-9,-3,3,-9,-3,3,0,120,20,0,4,8,0,-4,0,4,-3,-1,3,0,0,0,0,0,0,616,224,56,8,8,16,24,112,14,-4,2,8,-5,-7,-1,5,-5,-1,4,56,4,0,4,8,-4,-2,0,-1,1,0,0,0,0,0,21,-1,1,3,-3,-1,1,0,1,-1,1,1,-1,385,119,21,3,9,15,49,-1,-3,3,9,-8,-4,0,-2,2,21,-1,1,3,-3,-1,1,0,1,-1,1,5,-1,1,3,-1,-1,2,1,-1,0,0,0,0,0,0,0,0,225,55,5,3,9,15,15,-5,-1,3,-6,-2,2,0,5,-1,1,3,-1,-1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,120,20,0,4,8,0,-4,0,4,-3,-1,3,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,0,56,4,0,4,8,-4,-2,0,-1,1,0,0,0,0,0,1,-1,1,1,-1,0,0,21,-1,1,3,-3,-1,1,0,1,-1,1,1,-1,0,0,5,-1,1,3,-1,-1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,0,0
s[1312112],5355,2835,1299,459,75,-45,-45,-21,-21,2079,891,279,27,-33,-21,-9,-21,594,162,6,-18,-6,-6,90,0,-6,0,-6,0,0,0,0,0,1431,551,135,-9,-25,-9,-9,351,71,-9,-9,-1,-9,36,-4,0,0,0,2,0,0,191,23,-9,-1,-1,11,-1,3,-1,2,2,2,3,3,3,3,3,3,945,315,49,-21,-15,-5,-15,189,21,-11,-3,-3,9,-3,1,-3,0,0,0,91,1,-5,1,-5,1,1,1,1,1,1,3,1,1,3,35,-5,-1,-1,-1,1,-1,-1,1,1,1,0,0,594,162,6,-18,-6,-6,90,0,-6,0,-6,0,0,0,0,0,36,-4,0,0,0,2,0,0,2,2,2,9,-3,1,-3,0,0,0,1,1,-1,0,0,0,0,0,0,0,350,70,-10,-10,-2,-10,35,-5,-1,-1,-1,1,-1,-1,10,-2,2,-2,1,1,1,2,2,0,0,0,0,0,0,0,-1,1,-1,-1,1,0,0,0,189,21,-11,-3,-3,9,-3,1,-3,0,0,0,1,1,1,1,1,1,-1,1,-1,-1,1,0,0,0,0,0,-1,90,0,-6,0,-6,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,-1,0,35,-5,-1,-1,-1,1,-1,-1,1,1,1,0,0,-1,0,9,-3,1,-3,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,0,0,0,0,0,-1,0
s[13114],1820,910,364,78,-36,-50,-20,14,28,728,286,64,-18,-24,-2,16,14,230,58,-2,-6,6,10,56,10,4,6,0,17,7,1,5,-5,494,164,14,-28,-18,4,14,134,20,-10,-4,6,4,26,2,2,2,8,2,-4,-1,68,-2,-12,-2,4,8,-2,0,-2,2,-2,-4,-2,-4,-2,-2,-4,-4,330,90,-6,-22,-6,10,10,78,6,-6,2,6,15,3,3,-1,6,0,-3,34,-6,-6,2,2,4,0,0,1,-3,-2,-2,-2,-2,-2,15,-5,-1,3,3,1,-1,0,-1,-1,-1,0,0,210,42,-14,-14,2,10,42,0,-2,4,2,9,3,1,3,-3,14,-6,-2,2,2,0,-2,-1,-2,-2,-2,5,-3,1,1,2,0,-1,-1,-1,0,1,-1,1,1,-1,-1,1,126,14,-14,-6,6,6,21,-1,1,3,6,2,-2,0,4,-4,0,0,1,-1,-2,-2,-2,1,-1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,70,0,-10,0,6,10,0,2,0,4,0,-2,0,-2,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,35,-5,-5,3,3,5,1,1,2,-2,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,15,-5,-1,3,3,1,-1,0,-1,-1,-1,0,0,0,1,5,-3,1,1,2,0,-1,-1,-1,0,1,1,-1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1
s[12151],3808,1988,1000,492,240,116,56,28,0,1078,506,238,114,54,26,14,-14,220,104,52,24,12,8,46,26,10,6,6,16,2,4,-5,5,584,252,112,52,24,12,0,86,42,22,10,6,-6,20,12,4,4,8,0,4,-4,16,12,8,4,0,10,6,2,-2,4,0,-2,8,4,0,2,-2,0,298,118,50,22,10,6,-14,28,16,8,4,4,10,4,2,4,1,1,1,-6,2,2,2,-6,6,2,2,0,2,6,2,-2,0,-2,-12,-2,0,2,3,1,3,0,4,2,1,3,3,132,48,20,8,4,0,6,6,2,2,-2,6,0,2,-3,3,-8,0,0,0,4,0,0,-2,4,0,-2,-8,-2,0,-2,1,1,1,2,0,2,-4,-2,0,-1,1,0,1,42,14,6,2,2,-10,0,2,0,2,3,-1,3,-3,-4,0,0,-4,2,0,-1,2,-2,-3,-1,1,0,2,1,2,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-4,-2,0,-6,1,-1,1,-2,2,2,0,-2,-1,-2,1,1,1,0,0,0,0,-14,-4,-2,0,1,-1,1,-2,2,0,-1,1,1,0,0,-9,-3,-1,-3,0,0,0,1,-1,1,0,-4,-2,0,-1,1,0,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
s[1214111],15912,7722,3432,1386,504,154,24,-6,8,4446,1782,642,210,54,-2,-6,-6,783,243,75,15,-9,-5,63,27,3,-9,-9,18,0,-6,0,0,2574,924,294,84,14,-4,6,324,84,24,0,-4,-4,9,9,-3,-3,9,-3,-3,0,84,14,4,-2,4,-6,2,-2,-2,3,-1,3,-6,0,2,0,0,0,1407,447,127,31,-1,-1,-1,111,27,7,-5,-1,3,3,-5,-5,3,-3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-23,-3,-3,1,1,-3,-3,-2,-1,-1,-1,-3,-3,693,189,49,9,-3,5,21,9,1,-3,-3,6,0,-2,0,0,-21,-1,-1,3,3,-1,-1,0,1,1,1,-17,-1,-1,-1,1,-1,1,-1,-1,-2,-6,0,2,0,0,0,-1,288,64,16,0,0,0,-6,4,-2,0,6,-2,-2,0,-16,0,0,0,2,0,2,0,0,-7,-1,1,-1,-1,-1,-2,0,0,0,0,0,1,1,1,84,14,4,-2,4,-6,2,-2,-2,3,-1,3,-6,0,2,0,0,0,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,-1,-1,3,3,-1,-1,0,1,1,1,-1,-1,0,0,-16,0,0,0,2,0,2,0,0,-1,0,-6,0,2,0,0,0,-1,0,0,0,0,0,1,1,1,0,0,0,0
s[1213121],20400,9450,3860,1350,408,130,60,30,0,5655,2025,575,129,39,25,15,-15,900,162,8,6,12,10,-21,-27,-1,9,3,-24,0,8,0,0,3420,1090,264,54,20,10,0,405,43,-3,3,5,-5,-36,-14,0,6,-9,1,3,0,152,2,-4,-2,0,-25,-7,-1,1,-4,2,-1,-12,-6,0,-3,3,0,1925,525,105,25,13,5,-15,140,0,0,4,4,-25,-3,3,1,-1,3,-4,35,-5,-1,-1,-5,-10,-2,2,-1,1,-3,-3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,990,216,34,12,6,0,21,-9,1,3,-3,-12,0,4,0,0,-6,-4,-2,0,-3,-1,1,0,-2,0,1,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,450,70,10,6,2,-10,-15,-5,1,3,-3,1,1,0,-10,-2,-2,-2,-1,1,-1,-2,2,0,0,0,0,0,0,0,3,-1,-1,0,1,2,0,-1,168,14,4,2,0,-15,-1,1,-1,0,2,-3,-4,-2,0,-1,1,0,3,-1,-1,0,1,2,0,-1,0,0,0,42,0,2,0,-6,-6,0,2,0,0,0,-2,0,0,2,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,0,3,-1,-1,0,1,2,0,-1,0,0,0,0
s[1213112],24752,11102,4212,1202,152,-90,-100,-70,0,7007,2387,567,35,-49,-45,-25,35,1232,224,0,-16,-16,0,56,-4,0,-4,8,-4,2,0,-1,-1,4212,1242,216,-18,-36,-30,0,567,63,-9,-9,-9,15,0,0,0,0,0,0,0,0,216,6,-4,-6,0,-9,3,-1,3,0,0,0,-4,2,0,-1,-1,0,2377,577,57,-23,-23,-15,25,217,7,-3,-5,1,-8,4,0,4,1,1,1,57,-3,1,-3,9,-3,3,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1232,224,0,-16,-16,0,56,-4,0,-4,8,-4,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-8,4,0,4,1,1,1,0,0,2,-4,2,0,-1,-1,0,1,567,63,-9,-9,-9,15,0,0,0,0,0,0,0,0,-9,3,-1,3,0,0,0,-1,-1,-3,3,1,0,0,1,2,0,0,0,0,0,0,0,0,216,6,-4,-6,0,-9,3,-1,3,0,0,0,-4,2,0,-1,-1,0,1,1,1,1,1,0,0,0,-1,-1,0,56,-4,0,-4,8,-4,2,0,-1,-1,0,0,0,0,0,1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,0,0,0,-1,-1,1,0,-4,2,0,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
s[1212211],20944,9086,3212,770,40,-26,36,42,0,5929,1859,329,-37,-23,19,9,-21,1012,104,-52,-16,4,-8,10,-40,-10,-4,-14,-20,-4,-4,4,-4,3652,990,120,-22,12,22,0,499,21,-21,5,3,-11,-8,-12,0,-4,-2,0,-6,4,232,6,4,10,0,1,3,1,-5,4,0,-2,12,6,0,3,-3,0,2079,441,7,-15,15,9,-9,189,-21,-11,3,-3,-18,-6,-2,-6,0,0,0,77,-5,5,3,-3,-1,1,-1,2,-2,7,1,-1,1,-3,14,-4,2,0,-1,-1,-1,2,2,0,-1,-1,1,1100,160,-20,0,12,0,50,-20,-2,0,-6,-10,-2,-2,2,-2,20,0,4,0,2,0,-2,2,4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,35,-15,7,5,-5,0,-10,0,-2,-3,-1,-3,3,5,3,1,-1,2,0,-1,1,-1,0,0,0,0,0,0,0,1,-1,1,1,-1,0,0,0,216,-6,-4,6,0,-9,-3,-1,-3,0,0,0,4,2,0,1,-1,0,1,-1,1,1,-1,0,0,0,-1,1,0,70,-10,2,2,-2,-5,-1,-1,1,-1,4,0,0,1,-2,0,0,0,-1,1,0,0,14,-4,2,0,-1,-1,-1,2,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,0,0,0,-1,1,0,0
s[1212113],17017,7007,2145,231,-231,-161,-31,7,-7,5005,1463,165,-105,-51,7,5,7,1012,140,-24,0,12,4,124,14,12,6,12,19,5,3,-5,5,3003,693,-21,-91,-21,5,-5,483,21,-21,5,3,5,42,6,6,2,6,0,6,-3,189,-21,-11,3,-3,9,3,1,3,0,0,0,-1,1,-1,-1,1,1,1727,287,-65,-49,-1,-1,-1,215,-7,-5,5,-1,17,5,1,5,-1,-1,-1,63,-17,-1,-1,-1,3,1,-1,-3,1,-1,-1,-1,-1,-1,12,-8,0,-4,0,-2,0,-3,-2,-2,-2,-3,-3,924,84,-56,-16,4,-4,84,-6,4,2,4,9,3,1,-3,3,14,-6,2,-2,2,0,2,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,448,0,-32,0,0,0,28,0,4,0,4,0,4,-2,0,0,0,0,0,0,0,0,0,-2,0,-2,-2,0,0,-2,0,0,0,0,0,0,0,0,189,-21,-11,3,-3,9,3,1,3,0,0,0,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,1,64,-16,0,0,0,4,2,0,-2,2,0,0,0,0,0,-1,-1,-1,0,0,1,0,14,-6,2,-2,2,0,2,-1,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,1,0
s[12115],4368,1638,364,-78,-120,-34,36,42,0,1365,351,1,-45,-3,23,9,-21,342,54,-2,6,6,-10,84,18,4,-6,-12,24,0,-8,0,0,780,122,-56,-42,4,18,0,153,-1,-11,3,1,-9,30,2,-2,-6,6,-4,-2,0,40,-26,-12,2,0,1,-5,-3,-1,-2,-2,4,-12,-6,0,-3,3,0,463,43,-41,-13,15,11,-9,85,1,1,5,-3,22,4,-2,-4,4,-2,4,15,-13,-1,3,-1,3,-1,-1,0,2,-5,-1,3,1,3,8,-2,4,2,5,1,1,2,0,2,3,3,3,252,0,-28,0,12,0,42,0,2,0,-6,12,0,-4,0,0,0,-8,0,0,0,-2,0,0,-4,0,2,2,0,2,0,2,0,2,0,2,2,0,0,0,0,0,0,0,126,-14,-14,6,6,-6,21,1,1,-3,6,-2,-2,0,-4,-4,0,0,-1,-1,2,-2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,56,-14,-4,6,0,11,1,-1,-3,2,-2,2,-4,-2,0,-1,1,0,1,1,1,1,1,0,0,0,0,0,0,21,-9,1,3,-3,6,0,-2,0,0,-3,-1,1,0,1,1,1,1,0,0,0,-1,6,-4,2,0,3,-1,-1,0,-2,0,1,1,1,0,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
s[11161],6188,2912,1352,628,292,136,64,28,28,1274,572,266,124,58,28,10,28,221,113,53,25,13,1,59,23,11,7,-5,5,5,5,5,5,494,210,98,46,22,10,10,68,42,20,10,4,10,29,9,5,1,-1,3,-1,5,12,16,8,4,4,18,4,2,4,-3,1,3,14,2,2,-4,2,-4,143,57,27,13,7,1,19,14,12,6,4,-2,11,3,3,-5,-1,3,5,-1,5,3,1,7,8,2,0,-1,-1,7,1,3,-2,-1,-2,2,2,-2,4,2,-4,1,4,0,-2,3,-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-42,-14,-6,-2,-2,10,0,-2,0,-2,-3,1,-3,3,4,0,0,4,-2,0,1,-2,2,3,1,-1,0,-2,-1,-2,1,1,1,1,1,0,0,0,-42,-14,-6,-2,-2,0,-2,0,-2,-3,1,3,4,0,0,-2,0,-2,3,1,-1,0,-1,1,1,1,0,0,0,-28,-10,-4,-2,4,-1,-1,-1,-1,-1,2,0,2,-1,0,2,0,-1,1,1,0,0,-14,-6,-2,-2,-2,0,-2,1,0,0,0,1,-1,1,0,-5,-3,-1,1,-2,0,1,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0
s[1115111],33320,14210,5656,2114,728,210,40,-14,-56,6566,2366,826,266,62,6,-14,-14,791,287,91,11,-1,-9,119,35,-5,-1,-1,14,-10,-2,-10,-10,2926,924,294,84,14,-4,-26,196,84,24,0,-4,-4,49,9,-3,-3,1,-3,-3,-2,-28,14,4,-2,-12,26,2,-2,-2,-1,-1,-1,18,0,-6,0,0,0,1155,315,91,19,3,-5,-5,21,21,1,1,-3,21,-3,1,1,-6,0,-6,-49,-1,-1,-1,-1,11,-1,-1,-1,-1,7,-1,-1,1,3,-35,-5,1,-1,1,1,1,1,1,-1,1,0,0,329,77,21,1,1,-11,-7,5,-3,1,1,8,-4,0,-4,-4,-21,-1,-1,-5,3,-1,-1,0,1,-3,1,-11,-3,1,1,-2,0,-2,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-14,-4,2,-4,6,-2,2,2,-3,1,-3,6,0,-2,0,0,0,1,1,1,1,1,-1,-1,-1,0,0,0,-70,-10,-2,2,2,5,-1,1,-1,-1,4,0,0,1,2,0,0,0,-1,-1,0,0,-35,-5,1,-1,1,1,1,1,1,-1,1,0,0,-1,0,-10,-2,2,2,-1,1,-1,0,0,0,-1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
s[1114121],62832,24948,8800,2772,816,244,96,84,112,12012,3564,916,228,60,28,36,84,990,162,34,6,6,10,-42,0,-2,0,6,6,0,-2,0,0,5940,1496,324,72,20,24,36,216,8,0,0,8,24,-36,-4,0,0,0,2,0,0,-56,-28,-8,4,8,-20,-4,4,4,-2,2,-2,-12,0,4,0,0,0,2662,558,110,22,6,14,46,-8,-6,-4,-2,0,-5,-3,-1,1,-2,0,1,-70,-14,-6,2,10,-4,-2,0,-1,1,-6,2,2,0,-2,-33,-7,-5,-3,-3,-1,1,0,-5,1,1,-3,3,990,162,34,6,6,10,-42,0,-2,0,6,6,0,-2,0,0,-36,-4,0,0,0,2,0,0,-2,2,-2,-5,-3,-1,1,-2,0,1,-1,1,0,6,0,-2,0,0,0,1,252,28,8,0,4,20,-21,1,-1,-3,3,1,-1,0,-10,-2,2,2,-1,1,-1,0,0,2,-2,-2,-1,1,0,2,3,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,0,-2,0,6,6,0,-2,0,0,0,2,0,0,-2,-2,0,1,0,0,0,0,-21,1,-1,-3,3,1,-1,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,-2,0,0,0,1,3,1,-1,0,-1,0,0,0,0,0,0,0
s[1114112],70720,27040,8736,2176,256,-160,-160,-64,-64,13936,3904,816,64,-80,-64,-16,-64,1396,244,24,-32,-20,-4,52,22,-12,-2,4,22,-2,6,10,10,6864,1584,240,-16,-48,-16,-16,384,48,0,-16,0,-16,6,6,-6,2,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080,560,56,-24,-24,0,-40,56,14,-4,-6,0,11,-1,-1,3,2,2,2,-56,4,0,4,-8,4,-2,0,1,1,0,0,0,0,0,-35,5,1,1,1,-1,1,1,-1,-1,-1,0,0,1156,148,8,-16,-4,-4,-20,10,-4,2,-4,10,-2,2,4,4,-34,6,2,2,2,0,2,2,0,0,0,-9,3,3,-1,0,0,0,1,1,1,2,2,2,2,2,2,2,300,20,0,-8,4,-20,-15,5,-3,1,3,-1,3,3,-10,2,2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,4,0,4,-8,4,-2,0,1,1,0,0,0,0,0,-1,-1,-1,1,1,0,0,-35,5,1,1,1,-1,1,1,-1,-1,-1,0,0,1,0,-10,2,2,-2,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0
s[11132],35700,13650,4500,1290,372,130,20,-70,-140,6720,1770,360,90,48,10,-40,-70,420,-12,0,24,12,-20,-102,-12,18,12,-6,-3,15,9,15,15,3510,780,126,28,6,-20,-50,90,-36,-6,4,-6,-20,-54,-6,6,-2,0,6,0,9,-12,-30,-12,-6,-12,-24,-6,0,-6,0,0,6,-10,-4,-2,2,-4,4,1650,300,50,20,2,-20,-30,-15,-15,5,5,-7,-15,3,5,-1,3,3,12,-20,-10,-4,-2,-4,-5,-1,-1,1,-1,-2,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,84,16,8,-4,-20,-36,-6,4,2,-4,-3,3,1,3,3,-14,-6,-2,-2,-2,0,-2,1,0,0,0,5,-1,1,3,-1,-1,2,1,-1,0,5,-1,1,-1,-1,1,0,210,14,6,2,-6,-10,-21,-1,3,-1,0,2,0,3,-4,-4,0,0,-1,-1,2,2,-2,5,-1,1,-1,-1,1,0,2,0,2,-1,0,0,0,0,42,0,2,0,-6,-6,0,2,0,0,0,6,0,-2,0,0,-2,2,2,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,3,-1,-1,2,1,-1,0,0,5,-1,1,-1,-1,1,0,2,0,2,-1,0,0,0,0,0,0,0,0
s[111312111],116688,42042,12012,2310,168,-14,4,-2,0,22737,5313,609,-63,-15,1,1,1,1848,-42,-84,-6,0,-2,-195,-51,-3,-3,-3,-24,-6,-12,-15,-15,12012,2310,168,-14,4,-2,0,609,-63,-15,1,1,1,-84,-6,0,-2,-3,-3,-3,-12,168,-14,4,-2,0,-15,1,1,1,0,-2,-3,4,-2,0,1,1,0,5643,777,7,5,3,1,-1,72,-42,4,2,0,-27,3,1,-1,0,-6,-9,7,5,3,1,-1,4,2,0,1,-1,3,1,-1,0,-1,-2,12,2,0,7,3,-1,-2,2,0,-1,3,-3,2310,168,-14,4,-2,0,-63,-15,1,1,1,-6,0,-2,-3,-3,-14,4,-2,0,1,1,1,-2,-2,0,1,5,3,1,-1,2,0,-1,1,-1,0,4,-2,0,1,1,0,-1,768,0,0,0,0,0,-48,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,-2,0,0,0,0,0,-2,0,1,168,-14,4,-2,0,-15,1,1,1,0,-2,-3,4,-2,0,1,1,0,3,1,-1,0,-1,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,4,-2,0,1,1,1,-2,-2,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,0,1,1,0,-1,0,0,0,0,0,-2,0,1,0,0,0,0
s[1113113],74256,25116,5928,252,-576,-324,-104,28,112,15288,3300,168,-180,-72,-12,40,28,1761,141,-3,9,9,21,87,33,15,9,-9,6,6,6,6,6,7800,1200,-120,-120,-40,0,40,600,0,0,0,8,0,15,15,3,3,-3,3,-3,6,120,-20,0,-4,8,0,4,0,-4,-3,1,3,0,0,0,0,0,0,3696,336,-112,-48,-16,16,16,168,0,8,0,8,6,6,2,-6,-3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,6,-2,2,-2,0,-2,1,0,0,0,1,1,1539,27,-57,-17,-5,19,27,9,3,1,-5,0,0,0,0,0,-15,5,-3,1,-3,-1,-3,0,-1,-1,-1,-6,2,-2,-2,-3,-1,0,0,0,-1,-2,-2,-2,-2,-2,-2,-2,525,-35,-15,-7,5,5,0,10,0,2,-3,1,-3,3,-5,3,-1,-1,-2,0,1,1,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,120,-20,0,-4,8,0,4,0,-4,-3,1,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,6,-2,2,-2,0,-2,1,0,0,0,1,1,-1,0,-5,3,-1,-1,-2,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
s[11123],37400,12650,3080,330,-24,90,120,90,120,7370,1430,-10,-78,18,30,30,90,605,-97,-67,-9,-3,15,-67,-31,-7,-3,21,8,8,8,20,20,4070,660,-2,12,38,20,30,260,-36,-8,0,-4,20,-13,-3,-5,-3,11,3,7,8,140,14,12,-2,-4,14,2,-6,-2,5,-1,5,18,0,-6,0,0,0,1925,175,-35,15,21,15,45,35,-35,-5,-3,3,-10,-2,-2,6,8,4,8,35,5,3,-3,3,5,-1,-3,2,2,5,-1,-3,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,825,15,-15,15,9,15,-15,-15,-3,-3,9,0,0,0,6,6,15,5,-1,-3,3,-1,-1,0,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,-20,0,8,4,20,-15,-5,-3,-1,3,1,3,3,10,2,-2,-2,1,-1,1,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,-1,1,-1,84,-14,4,2,4,-6,-2,-2,2,3,1,3,6,0,-2,0,0,0,-1,1,-1,-1,1,-1,1,-1,0,0,0,14,-4,2,0,6,-1,-1,-1,2,2,2,0,-2,-1,2,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,-1,1,-1,0,0,0,0
