Unnamed: 0_level_0,[118],[21116],[22114],[23112],[24110],[2518],[2616],[2714],[2812],[29],[31115],[3121113],[3122111],[312319],[312417],[312515],[312613],[312711],[32112],[3221110],[322218],[322316],[322414],[322512],[3226],[3319],[332117],[332215],[332313],[332411],[3416],[342114],[342212],[3423],[3513],[352111],[36],[41114],[4121112],[4122110],[412318],[412416],[412514],[412612],[4127],[4131111],[41312119],[41312217],[41312315],[41312413],[41312511],[413218],[41322116],[41322214],[41322312],[413224],[413315],[41332113],[41332211],[413412],[413421],[42110],[422118],[422216],[422314],[422412],[4225],[423117],[42312115],[42312213],[42312311],[423214],[42322112],[423222],[423311],[4316],[432114],[432212],[4323],[433113],[43312111],[4332],[4412],[4421],[51113],[5121111],[512219],[512317],[512415],[512513],[512611],[5131110],[51312118],[51312216],[51312314],[51312412],[513125],[513217],[51322115],[51322213],[51322311],[513314],[51332112],[513322],[513411],[514119],[51412117],[51412215],[51412313],[51412411],[51413116],[5141312114],[5141312212],[51413123],[51413213],[5141322111],[514133],[514215],[51422113],[51422211],[51423112],[51423121],[514311],[5218],[522116],[522214],[522312],[5224],[523115],[52312113],[52312211],[523212],[523221],[524114],[52412112],[524122],[52413111],[5242],[5313],[532111],[5331],[61112],[6121110],[612218],[612316],[612414],[612512],[6126],[613119],[61312117],[61312215],[61312313],[61312411],[613216],[61322114],[61322212],[613223],[613313],[61332111],[6134],[614118],[61412116],[61412214],[61412312],[614124],[61413115],[6141312113],[6141312211],[61413212],[61413221],[614214],[61422112],[614222],[61423111],[6143],[615117],[61512115],[61512213],[61512311],[61513114],[6151312112],[61513122],[61513211],[61514113],[6151412111],[61514131],[615212],[615221],[6216],[622114],[622212],[6223],[623113],[62312111],[6232],[624112],[624121],[625111],[63],[71111],[712119],[712217],[712315],[712413],[712511],[713118],[71312116],[71312214],[71312312],[713124],[713215],[71322113],[71322211],[713312],[713321],[714117],[71412115],[71412213],[71412311],[71413114],[7141312112],[71413122],[71413211],[714213],[71422111],[714231],[715116],[71512114],[71512212],[715123],[71513113],[7151312111],[715132],[71514112],[71514121],[715211],[716115],[71612113],[71612211],[71613112],[71613121],[71614111],[716151],[7214],[722112],[7222],[723111],[7241],[81110],[812118],[812216],[812314],[812412],[8125],[813117],[81312115],[81312213],[81312311],[813214],[81322112],[813222],[813311],[814116],[81412114],[81412212],[814123],[81413113],[8141312111],[814132],[814212],[814221],[815115],[81512113],[81512211],[81513112],[81513121],[81514111],[8152],[816114],[81612112],[816122],[81613111],[816141],[817113],[81712111],[817131],[8212],[8221],[9119],[912117],[912215],[912313],[912411],[913116],[91312114],[91312212],[913123],[913213],[91322111],[9133],[914115],[91412113],[91412211],[91413112],[91413121],[914211],[915114],[91512112],[915122],[91513111],[915141],[916113],[91612111],[916131],[917112],[917121],[918111],[92],[10118],[1012116],[1012214],[1012312],[10124],[1013115],[101312113],[101312211],[1013212],[1013221],[1014114],[101412112],[1014122],[101413111],[10142],[1015113],[101512111],[1015131],[1016112],[1016121],[1017111],[10181],[11117],[1112115],[1112213],[1112311],[1113114],[111312112],[1113122],[1113211],[1114113],[111412111],[1114131],[1115112],[1115121],[1116111],[11171],[12116],[1212114],[1212212],[12123],[1213113],[121312111],[12132],[1214112],[1214121],[1215111],[12161],[13115],[1312113],[1312211],[1313112],[1313121],[1314111],[13151],[14114],[1412112],[14122],[1413111],[14141],[15113],[1512111],[15131],[16112],[16121],[17111],[181]
s[71322113],8078400,-105600,-111760,10560,-480,-960,720,0,0,0,173250,-11220,5390,-24,-102,-60,-90,0,-2970,-450,-58,30,6,30,-90,-1242,-66,38,30,6,72,-24,8,-24,0,0,0,25520,-3520,160,-192,144,0,0,0,1430,8,34,-12,-18,0,110,-10,-2,6,-18,14,-10,-2,8,8,160,-192,16,0,0,0,34,-12,-2,0,-2,6,-2,-2,-48,0,0,0,6,0,6,0,0,-3575,-825,-155,-45,-15,15,45,-125,15,-5,-9,3,15,40,0,-8,0,-2,-6,-2,-8,-15,15,5,3,9,15,3,-1,3,0,0,-6,5,3,1,-1,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715,121,79,-3,3,-15,91,1,7,-3,3,-2,-2,-2,4,4,19,1,-1,-3,-5,1,-1,-2,-1,-3,-1,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,-6,2,2,0,-2,-160,-64,-16,0,0,0,-34,-4,2,0,2,2,2,2,-16,0,0,0,2,0,2,0,0,-5,1,-1,1,1,-1,0,0,0,0,0,0,1,-1,1,0,0,-27,15,-7,3,-3,-9,3,-1,3,0,0,0,5,-1,1,-1,-1,1,-2,0,-2,1,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s[713215],3281850,-150150,-61490,7590,930,210,630,-450,-630,810,160875,2145,2035,-591,-213,-15,-45,225,2970,-450,58,30,-6,30,90,-1188,96,52,-24,12,-72,-24,-8,-24,0,0,0,-20020,-6380,40,-168,36,60,0,0,-55,127,1,-33,9,15,110,10,-2,-6,-18,-4,-8,4,8,-8,-310,42,14,6,18,-30,71,-3,-1,-3,2,6,2,-4,-12,12,0,0,-3,3,6,-6,-6,3575,825,155,45,15,-15,-45,125,-15,5,9,-3,-15,-40,0,8,0,2,6,2,8,15,-15,-5,-3,-9,-15,-3,1,-3,0,0,6,-5,-3,-1,1,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,-56,26,-12,6,0,29,-11,5,-3,-3,2,-2,2,2,-2,-14,4,-2,0,1,1,1,-2,-2,0,1,5,-1,1,3,-1,-1,2,1,-1,0,0,0,0,0,0,0,0,-2,0,-2,1,0,-40,-56,-4,-12,0,0,-1,-11,-1,-3,2,-2,2,-4,-14,2,-2,6,1,-1,-2,0,0,5,-1,1,-1,-1,1,0,0,0,0,0,0,2,0,-1,2,2,27,15,7,3,3,9,3,1,3,0,0,0,5,1,1,-1,1,-1,2,0,2,-1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-2,1,0,0,0,0,0,0,0,0
s[713124],2784600,-54600,-32760,9240,1080,-200,360,280,280,-840,40950,-13650,-450,-570,-138,-50,30,70,2970,570,162,42,-6,10,-30,738,102,18,6,18,-171,-15,9,-3,0,30,-45,32760,2640,600,-96,-8,-80,-40,0,450,-294,-30,-6,-14,10,-162,-6,6,-6,-2,-18,-6,6,-9,3,600,40,40,8,-8,40,-30,10,10,2,6,-2,-2,6,40,0,8,-16,-2,6,10,-8,-8,-7800,-1200,120,120,40,0,-40,-600,0,0,0,-8,0,-15,-15,-3,-3,3,-3,3,-6,-120,20,0,4,-8,0,-4,0,4,3,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,90,-62,-6,10,10,-30,78,6,-2,6,-2,15,3,-5,-9,6,0,-3,6,-14,-2,2,6,6,-2,-2,-3,1,-10,-2,-2,2,2,15,-5,3,-1,3,1,3,0,1,1,1,0,0,-3,1,1,-3,0,-2,3,-1,3,2,-3,210,42,-14,-14,2,10,42,0,-2,4,2,9,3,1,3,-3,14,-6,-2,2,2,0,-2,-1,-2,-2,-2,5,-3,1,1,2,0,-1,-1,-1,0,1,-1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,4,-2,0,-3,1,1,0,2,0,-1,-1,-1,0,1,-5,3,-1,-1,-2,0,1,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s[71312312],5937624,-194040,-84084,19404,1008,-1568,-60,-252,-56,504,160083,-20097,1155,-441,147,79,3,-105,6237,-189,21,27,-3,-29,21,567,63,-33,-9,-9,-54,18,-6,18,0,0,0,42042,462,966,-182,130,22,46,-14,1155,-357,-21,-5,19,-5,-105,-15,-9,1,7,3,3,3,-6,-6,588,-28,16,-8,4,-36,-21,-1,-5,7,9,-1,1,3,30,-6,-6,6,3,3,3,0,0,-12936,-2310,-84,14,-32,2,20,-777,63,15,-1,7,-1,42,6,6,2,-3,3,-3,6,-168,42,-4,-2,0,15,3,-1,-5,0,0,3,8,2,-4,-1,-1,0,-21,-5,-9,-1,3,-12,-2,0,-3,1,-3,-3,1,0,3,-6,0,3,2079,693,7,-3,-33,-11,39,189,21,-11,-3,-3,-18,6,-2,6,0,0,0,49,-5,1,-5,1,1,1,1,-2,-2,-5,1,3,1,-3,14,-2,2,2,-1,1,-1,2,4,0,1,-1,3,-18,6,-2,6,0,0,0,-2,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-28,0,8,4,-4,-21,-1,3,-1,-3,-1,-3,-3,-10,2,2,-2,-1,-1,-1,0,0,-4,2,0,-1,-1,0,1,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-5,3,-1,-1,4,-2,0,1,1,-3,1,1,0,-1,2,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
s[71312214],4862000,-286000,-85800,19800,800,-1600,200,200,400,-720,250250,-7150,1650,-390,170,50,50,-70,9350,-1450,-90,30,-10,-10,-10,-610,20,-30,0,-10,50,14,-6,6,-10,-10,20,-14300,-7700,700,-220,20,-100,-20,20,550,70,70,-10,-10,-10,190,10,-2,2,14,10,4,-2,10,-2,-600,-40,0,16,-8,40,30,-10,6,-2,-6,2,-6,-6,-60,12,12,-12,-6,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,650,50,50,2,10,-30,90,20,-10,8,2,-30,2,2,2,-6,2,0,50,-10,2,-2,2,-10,-4,2,2,2,-2,-2,-2,-2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,2,-2,-6,2,2,-4,-2,2,0,0,-550,-190,-50,-10,2,10,-70,-10,-2,2,2,5,-1,1,-1,-1,-20,0,0,4,4,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,5,-1,1,-1,-1,1,0,3,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,-4,5,5,-3,-3,-1,-1,2,10,-2,-2,1,1,0,0,0,0,0,0,3,-1,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,1,0,-1,0,0,0,0,0,0,0
s[71312116],2144142,-210210,-42042,15246,1134,-882,70,-98,14,126,189189,-3003,-1155,-819,21,21,13,-35,11781,-861,105,63,-3,-21,1,-63,147,-3,-9,9,-162,-6,6,18,-18,30,-36,-42042,-7854,1134,98,70,2,14,-14,-1155,21,21,-19,13,5,105,3,-3,-1,1,-3,3,9,6,-6,-966,98,-30,2,-6,-14,21,-19,-3,5,9,-1,-3,-3,-30,6,-6,6,-3,-3,-3,6,6,12012,2310,168,-14,4,-2,0,609,-63,-15,1,1,1,-84,-6,0,-2,-3,-3,-3,-12,168,-14,4,-2,0,-15,1,1,1,0,-2,-3,4,-2,0,1,1,0,7,5,3,1,-1,4,2,0,1,-1,3,1,-1,0,-1,2,0,-1,-2079,-441,-147,-5,-23,-1,21,-189,21,-9,1,-5,18,6,-6,-2,0,0,0,-7,-5,5,-1,1,11,1,-1,2,-2,5,3,1,-1,-3,-14,4,-2,0,1,1,1,-2,-2,0,1,1,-1,10,-2,2,6,-2,-2,4,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,28,20,4,4,-4,21,1,5,1,3,1,-1,3,0,4,0,-4,-3,1,3,0,0,4,-2,0,1,1,0,-1,-5,1,-1,1,-1,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-5,-3,-1,1,-4,-2,0,-1,1,-3,-1,1,0,1,-2,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0
s[713118],447525,-67275,-7215,5985,45,-675,-135,105,245,-315,61425,-2925,-1275,-225,153,75,45,-105,6480,-270,48,18,0,-30,0,567,63,-33,-9,-9,-54,18,-6,18,0,0,0,-20085,-2265,975,171,3,-65,-25,35,-1275,-141,-15,-9,-3,-5,-78,-24,-6,0,18,3,3,3,-6,-6,-375,145,5,13,-15,25,-15,-5,5,7,12,-2,-4,3,15,3,3,-9,-3,3,6,-3,-3,7800,1200,-120,-120,-40,0,40,600,0,0,0,8,0,15,15,3,3,-3,3,-3,6,120,-20,0,-4,8,0,4,0,-4,-3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2430,-540,-78,36,18,20,-30,-243,9,-3,9,-3,0,0,0,0,0,0,0,-36,-6,4,2,-4,9,-3,1,0,0,-2,0,-2,1,0,-15,5,-3,1,-3,-1,-3,0,-1,-1,-1,0,0,18,-6,2,-6,0,0,0,2,2,-2,0,540,198,44,14,-4,-10,63,15,-1,-1,-1,-9,3,-1,0,0,26,-4,2,-4,-1,-1,-1,-1,-4,-2,-1,-5,3,-1,-1,-2,0,1,1,1,0,-1,-1,-1,2,2,-1,-1,-6,2,2,0,-2,-75,-35,-15,-7,-3,5,-15,-5,-3,-1,0,-2,0,-3,-5,-1,-1,3,1,-1,-2,1,1,0,0,0,0,0,0,0,2,0,2,-1,0,2,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
s[712511],1233792,-80640,-15456,8064,-576,-640,480,0,0,0,44604,-8568,-12,-144,12,-40,-60,0,4212,-108,132,36,-12,20,-60,648,-18,-12,18,0,-108,-36,-12,-36,0,0,0,15456,384,576,-128,32,0,0,0,12,-336,-12,-8,-4,0,-132,-12,12,4,-4,12,6,0,12,-12,576,128,32,0,0,0,-12,8,-4,0,12,-4,-4,0,96,0,0,0,-12,0,-12,0,0,-6018,-1110,174,34,14,10,30,-366,42,18,-14,2,10,57,-3,-3,1,3,-3,3,12,-174,-6,-14,2,2,-18,-6,-2,2,3,3,-3,-14,-2,2,-2,-2,6,-28,20,4,4,4,14,2,-2,2,2,-4,4,-4,2,-4,12,0,-6,1728,288,-64,-48,0,0,0,216,-6,-4,6,0,18,6,2,6,0,0,0,64,-16,0,0,0,4,2,0,-2,2,0,0,0,0,0,13,-7,1,-3,1,-1,1,-2,-1,-1,-1,-2,-2,0,0,0,0,0,0,0,0,0,0,0,-210,-42,14,14,-2,-10,-42,0,2,-4,-2,-9,-3,-1,-3,3,-14,6,2,-2,-2,0,2,1,2,2,2,-5,3,-1,-1,-2,0,1,1,1,0,-1,1,-1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
s[712413],1575288,-133848,-22308,11484,-1296,-1184,564,-204,-216,216,88803,-9009,363,63,195,31,-21,111,6237,-945,21,-9,-51,31,69,567,-63,-33,9,-9,108,36,12,36,0,0,0,4290,-1914,798,-238,10,14,6,-6,231,-177,63,-1,7,-1,-21,-15,3,-7,-5,-3,3,-3,-12,12,12,68,-16,-8,4,-4,-9,11,-1,-5,-3,-1,5,3,30,-6,-6,6,3,3,3,0,0,-3432,-858,132,-46,-16,-34,-36,-147,21,33,-7,5,-19,42,0,6,-4,-3,-3,-3,-12,-120,6,-12,2,0,-9,3,3,-1,-6,0,-3,-8,-2,4,1,1,0,-27,7,-3,-1,-11,3,1,3,-3,-5,-5,1,3,1,-3,3,-3,3,2079,441,7,-15,15,9,-9,189,-21,-11,3,-3,-18,-6,-2,-6,0,0,0,77,-5,5,3,-3,-1,1,-1,2,-2,7,1,-1,1,-3,14,-4,2,0,-1,-1,-1,2,2,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,-594,-162,-6,18,6,6,-90,0,6,0,6,0,0,0,0,0,-36,4,0,0,0,-2,0,0,-2,-2,-2,-9,3,-1,3,0,0,0,-1,-1,1,0,0,0,0,0,0,0,1,-1,1,1,-1,84,28,0,-8,-4,4,21,1,-3,1,3,1,3,3,10,-2,-2,2,1,1,1,0,0,4,-2,0,1,1,0,-1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,1,0,0,0,0,0,0,0
s[712315],1089088,-128128,-16016,10560,-1248,-960,720,0,0,0,98098,-6292,-242,-24,138,-60,-90,0,7414,-1186,70,30,-42,30,-90,394,-58,-14,30,-6,88,8,-8,-24,16,-16,16,-16016,-3520,1056,-192,-48,0,0,0,-242,8,90,-12,6,0,70,-10,6,6,6,-14,-10,-6,-8,8,-736,64,-48,0,0,0,-22,4,6,0,-10,-2,6,2,-48,0,0,0,6,0,6,0,0,4433,407,69,-45,57,15,45,323,-97,3,-9,3,15,-16,-16,0,0,14,2,6,8,69,15,1,3,-3,3,3,-5,3,0,0,6,9,-1,-3,3,-1,-3,28,-8,4,0,12,-2,-2,-2,4,4,4,0,-4,-2,4,-2,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-385,-119,-21,-3,-9,-15,-49,1,3,-3,-9,8,4,0,2,-2,-21,1,-1,-3,3,1,-1,0,-1,1,-1,-5,1,-1,-3,1,1,-2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160,64,16,0,0,0,34,4,-2,0,-2,-2,-2,-2,16,0,0,0,-2,0,-2,0,0,5,-1,1,-1,-1,1,0,0,0,0,0,0,-1,1,-1,0,0,-29,-13,-5,3,3,-11,-1,1,3,-2,2,-2,-5,-1,3,1,-1,-1,-4,2,0,-1,0,0,0,0,-1,1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,0,0,0
s[712217],459459,-75075,-5005,6765,-957,-643,435,-147,-189,189,63063,-4719,-913,-39,135,-31,-33,105,6831,-711,119,33,-33,41,39,621,-33,-19,15,-3,-36,-12,-4,-12,0,0,0,-19019,-2101,1205,-53,-43,43,21,-21,-1067,-85,29,-29,5,-5,-35,-13,5,-5,-19,7,5,-1,4,-4,-629,181,-37,5,11,-11,-41,1,-1,-7,7,1,-1,1,-3,3,-3,3,-3,3,-3,3,-3,7579,825,-125,-95,43,-23,-45,643,-99,7,1,-5,-11,16,-6,4,-2,1,-3,1,4,141,-1,5,7,-3,3,5,-1,1,0,2,-3,11,1,3,-1,1,-3,49,-25,5,-5,-7,-2,-4,2,1,-1,1,-1,5,-2,1,-6,0,3,-2079,-441,-7,15,-15,-9,9,-189,21,11,-3,3,18,6,2,6,0,0,0,-77,5,-5,-3,3,1,-1,1,-2,2,-7,-1,1,-1,3,-14,4,-2,0,1,1,1,-2,-2,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,385,119,21,3,9,15,49,-1,-3,3,9,-8,-4,0,-2,2,21,-1,1,3,-3,-1,1,0,1,-1,1,5,-1,1,3,-1,-1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,-27,-15,-7,-3,-3,-9,-3,-1,-3,0,0,0,-5,-1,-1,1,-1,1,-2,0,-2,1,0,0,0,0,1,-1,1,0,7,5,3,1,-1,4,2,0,1,-1,3,1,-1,0,-1,2,0,-1,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
s[712119],112320,-24960,208,2496,-672,-320,240,0,0,0,22230,-2652,-518,120,126,-20,-30,0,3618,-342,34,-6,-30,10,-30,594,-48,-26,12,-6,36,12,4,12,0,0,0,-8944,-320,736,-64,-80,0,0,0,-958,-104,22,-4,10,0,-118,-14,10,2,10,2,4,-2,-4,4,-160,192,-16,0,0,0,-34,12,2,0,2,-6,2,2,48,0,0,0,-6,0,-6,0,0,4355,285,-217,-79,43,5,15,545,-27,17,5,1,5,83,3,-1,-1,-1,-3,-1,-4,51,-35,-9,1,-5,-3,1,-3,1,-3,1,-3,-5,-3,-1,1,-3,3,40,-20,8,-4,8,10,-2,2,-2,-2,-4,0,-4,2,0,0,0,0,-1728,-288,64,48,0,0,0,-216,6,4,-6,0,-18,-6,-2,-6,0,0,0,-64,16,0,0,0,-4,-2,0,2,-2,0,0,0,0,0,-13,7,-1,3,-1,1,-1,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,593,163,5,-17,-7,-5,89,1,-7,1,-7,-1,1,-1,-1,1,37,-5,1,-1,1,1,1,1,1,3,1,8,-2,0,-2,-1,1,-1,2,0,-2,1,-1,1,1,-1,-1,1,-2,2,-2,-2,2,-160,-64,-16,0,0,0,-34,-4,2,0,2,2,2,2,-16,0,0,0,2,0,2,0,0,-5,1,-1,1,1,-1,0,0,0,0,0,0,1,-1,1,0,0,27,15,7,3,3,9,3,1,3,0,0,0,5,1,1,-1,1,-1,2,0,2,-1,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
s[71111],12376,-3640,364,364,-208,-32,100,-28,-56,56,3367,-637,-65,67,23,-29,-17,35,793,-109,1,-5,-7,19,1,199,-31,-5,13,-1,46,2,-2,-14,10,-10,10,-1638,78,166,-54,-30,22,14,-14,-285,-21,19,3,3,-5,-57,-3,7,-3,-9,-9,-3,-5,-6,6,12,68,-16,-8,4,-4,-9,11,-1,-5,-3,-1,5,3,30,-6,-6,6,3,3,3,0,0,936,-10,-76,-6,32,-2,-20,177,-7,5,-3,-7,1,48,-4,-4,0,9,-1,5,6,-8,-22,-4,6,0,-5,-1,-1,3,-2,2,1,-8,-2,4,1,1,0,21,-5,9,-1,-3,12,-2,0,3,1,-3,3,1,0,-3,6,0,-3,-461,-43,43,13,-13,-11,11,-83,-1,1,-5,5,-20,-4,4,4,-2,2,-2,-15,15,1,-1,1,-3,3,1,0,0,7,1,-1,1,-3,-6,2,-2,-2,-3,-1,1,0,0,0,-3,-1,-3,-2,2,-2,2,-2,2,-2,2,-2,-2,2,210,42,-14,-14,2,10,42,0,-2,4,2,9,3,1,3,-3,14,-6,-2,2,2,0,-2,-1,-2,-2,-2,5,-3,1,1,2,0,-1,-1,-1,0,1,-1,1,1,-1,-1,1,0,0,0,0,0,-84,-28,0,8,4,-4,-21,-1,3,-1,-3,-1,-3,-3,-10,2,2,-2,-1,-1,-1,0,0,-4,2,0,-1,-1,0,1,-1,1,-1,-1,1,0,0,0,0,0,28,14,4,-2,-4,10,2,-2,-2,1,-1,1,6,0,-2,0,0,0,3,-1,-1,0,1,1,-1,1,0,0,0,1,-7,-5,-3,-1,1,-4,-2,0,-1,1,-3,-1,1,0,1,-2,0,1,-1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
